circ_key,circ_qasm,N,dt,initial_guess,fidelity,latency,compile_time,circ_key_hash
"[[ 0.24  0.   -0.44  0.    0.24  0.    0.44  0.    0.44  0.   -0.24  0.
  -0.44  0.   -0.24  0.  ]
 [ 0.    0.24  0.    0.44  0.    0.24  0.   -0.44  0.   -0.44  0.   -0.24
   0.    0.44  0.   -0.24]
 [ 0.24  0.    0.44  0.    0.24  0.   -0.44  0.    0.44  0.    0.24  0.
  -0.44  0.    0.24  0.  ]
 [ 0.    0.24  0.   -0.44  0.    0.24  0.    0.44  0.   -0.44  0.    0.24
   0.    0.44  0.    0.24]
 [-0.44  0.    0.24  0.   -0.44  0.   -0.24  0.    0.24  0.   -0.44  0.
  -0.24  0.   -0.44  0.  ]
 [ 0.    0.44  0.    0.24  0.    0.44  0.   -0.24  0.    0.24  0.    0.44
   0.   -0.24  0.    0.44]
 [-0.44  0.   -0.24  0.   -0.44  0.    0.24  0.    0.24  0.    0.44  0.
  -0.24  0.    0.44  0.  ]
 [ 0.    0.44  0.   -0.24  0.    0.44  0.    0.24  0.    0.24  0.   -0.44
   0.   -0.24  0.   -0.44]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate h_rx q0 { h q0; rx(-pi/2) q0; }
gate rx_h q0 { rx(pi/2) q0; h q0; }
gate cx_cx q0,q1,q2 { cx q0,q1; cx q1,q2; }
gate cx_cx_rz_cx_cx q0,q1,q2 { cx_cx q0,q1,q2; rz(-2.1444774) q2; cx q1,q2; cx q0,q1; }
gate cx_cx_rz_cx_cx_rx_h q0,q1,q2 { cx_cx_rz_cx_cx q0,q1,q2; rx_h q2; }
gate cx_cx_rz_cx_cx_rx_h_h_rx q0,q1,q2 { cx_cx_rz_cx_cx_rx_h q0,q1,q2; h_rx q1; }
qreg q[3];
cx_cx_rz_cx_cx_rx_h_h_rx q[0],q[1],q[2];
",3,0.5,[],0.00099957,17.0,183.8686733,48f1dac9be9722723dbf1968089b568ea8916952c0c234c74876a9c81203aa4e
"[[ 0.   0.5  0.   0.   0.5  0.   0.   0.   0.5  0.   0.   0.   0.  -0.5
   0.   0. ]
 [ 0.   0.   0.5  0.   0.   0.   0.   0.5  0.   0.   0.  -0.5  0.   0.
   0.5  0. ]
 [ 0.  -0.5  0.   0.   0.5  0.   0.   0.   0.5  0.   0.   0.   0.   0.5
   0.   0. ]
 [ 0.   0.   0.5  0.   0.   0.   0.  -0.5  0.   0.   0.   0.5  0.   0.
   0.5  0. ]
 [ 0.   0.5  0.   0.  -0.5  0.   0.   0.   0.5  0.   0.   0.   0.   0.5
   0.   0. ]
 [ 0.   0.  -0.5  0.   0.   0.   0.   0.5  0.   0.   0.   0.5  0.   0.
   0.5  0. ]
 [ 0.  -0.5  0.   0.  -0.5  0.   0.   0.   0.5  0.   0.   0.   0.  -0.5
   0.   0. ]
 [ 0.   0.  -0.5  0.   0.   0.   0.  -0.5  0.   0.   0.  -0.5  0.   0.
   0.5  0. ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate h_rx q0 { h q0; rx(-pi/2) q0; }
gate swap_rx q0,q1 { swap q0,q1; rx(-pi/2) q1; }
gate h_swap_rx q0,q1 { h q0; swap_rx q0,q1; }
gate h_swap_rx_cx q0,q1,q2 { h_swap_rx q0,q1; cx q0,q2; }
gate h_swap_rx_cx_h_rx q0,q1,q2 { h_swap_rx_cx q0,q1,q2; h_rx q2; }
qreg q[3];
h_swap_rx_cx_h_rx q[0],q[1],q[2];
",3,0.5,[],0.000984609,22.0,121.5469203,ee0f4aa3c928f0b648a2f7b813289a7fc4de23fa563cc48d699bce2720b4e56c
"[[-0.5   0.5   0.5  -0.5   0.    0.    0.    0.  ]
 [-0.49  0.49 -0.49  0.49  0.1   0.1  -0.1  -0.1 ]
 [-0.49 -0.49  0.49  0.49  0.1  -0.1   0.1  -0.1 ]
 [-0.5  -0.5  -0.5  -0.5   0.    0.    0.    0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate rx_swap q0,q1 { rx(-pi/2) q0; swap q0,q1; }
gate rx_cx_rz_cx q0,q1 { rx(-pi/2) q0; cx_rz_cx q0,q1; }
gate h_rx_cx_rz_cx q0,q1 { h q0; rx_cx_rz_cx q0,q1; }
gate cx_rz q0,q1 { cx q0,q1; rz(0.19058103) q1; }
gate cx_rz_cx q0,q1 { cx_rz q0,q1; cx q0,q1; }
gate cx_rz_cx_h q0,q1 { cx_rz_cx q0,q1; h q1; }
gate cx_rz_cx_h_rx q0,q1 { cx_rz_cx_h q0,q1; rx(-pi/2) q1; }
gate cx_rz_cx_h_rx_h_rx_cx_rz_cx_rx q0,q1 { cx_rz_cx_h_rx q0,q1; h_rx_cx_rz_cx q0,q1; rx(-pi/2) q0; }
gate cx_rz_cx_h_rx_h_rx_cx_rz_cx_rx_rx_swap q0,q1 { cx_rz_cx_h_rx_h_rx_cx_rz_cx_rx q0,q1; rx_swap q1,q0; }
qreg q[2];
cx_rz_cx_h_rx_h_rx_cx_rz_cx_rx_rx_swap q[0],q[1];
",2,0.5,[],0.000853419,18.0,50.96163726,080b5e1b4f40ec1dab6cf73d22d4fa59d52b75fdbe8d502e5d4debafb3b9e9ac
"[[-0.28 -0.28 -0.4  -0.4  -0.07  0.07  0.05 -0.05 -0.05  0.05  0.07 -0.07
   0.4   0.4   0.28  0.28]
 [ 0.4  -0.4   0.28 -0.28 -0.05 -0.05  0.07  0.07 -0.07 -0.07  0.05  0.05
  -0.28  0.28 -0.4   0.4 ]
 [ 0.07 -0.07  0.05 -0.05  0.28  0.28 -0.4  -0.4   0.4   0.4  -0.28 -0.28
  -0.05  0.05 -0.07  0.07]
 [ 0.05  0.05  0.07  0.07 -0.4   0.4   0.28 -0.28 -0.28  0.28  0.4  -0.4
  -0.07 -0.07 -0.05 -0.05]
 [-0.28 -0.28 -0.4  -0.4  -0.07  0.07  0.05 -0.05  0.05 -0.05 -0.07  0.07
  -0.4  -0.4  -0.28 -0.28]
 [ 0.4  -0.4   0.28 -0.28 -0.05 -0.05  0.07  0.07  0.07  0.07 -0.05 -0.05
   0.28 -0.28  0.4  -0.4 ]
 [-0.07  0.07 -0.05  0.05 -0.28 -0.28  0.4   0.4   0.4   0.4  -0.28 -0.28
  -0.05  0.05 -0.07  0.07]
 [-0.05 -0.05 -0.07 -0.07  0.4  -0.4  -0.28  0.28 -0.28  0.28  0.4  -0.4
  -0.07 -0.07 -0.05 -0.05]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate cx_cx_rz_cx_cx_h_rx_h q0,q1,q2 { cx_cx_rz_cx_cx q0,q1,q2; h q1; rx(-pi/2) q2; h q2; }
gate h_rx q0 { h q0; rx(-pi/2) q0; }
gate cx_cx q0,q1,q2 { cx q0,q1; cx q1,q2; }
gate cx_cx_rz_cx_cx q0,q1,q2 { cx_cx q0,q1,q2; rz(0.33816413) q2; cx q1,q2; cx q0,q1; }
gate h_rx_cx_cx_rz_cx_cx_h_rx q0,q1,q2 { h q0; rx(-pi/2) q1; cx_cx_rz_cx_cx q2,q1,q0; h_rx q0; }
gate h_rx_cx_cx_rz_cx_cx_h_rx_h_rx_cx_cx_rz_cx_cx_h_rx_h q0,q1,q2 { h_rx_cx_cx_rz_cx_cx_h_rx q0,q1,q2; h_rx q2; cx_cx_rz_cx_cx_h_rx_h q2,q1,q0; }
qreg q[3];
h_rx_cx_cx_rz_cx_cx_h_rx_h_rx_cx_cx_rz_cx_cx_h_rx_h q[0],q[1],q[2];
",3,0.5,[],0.000977457,19.0,168.369513,5e03d63d852133b59be620f77b01618df5cdf180ba991dc284da94dde526d10a
"[[ 0.35 -0.35  0.    0.    0.35 -0.35  0.    0.   -0.35 -0.35  0.    0.
  -0.35 -0.35  0.    0.  ]
 [ 0.    0.   -0.35 -0.35  0.    0.    0.35  0.35  0.    0.   -0.35  0.35
   0.    0.    0.35 -0.35]
 [-0.35  0.35  0.    0.   -0.35  0.35  0.    0.   -0.35 -0.35  0.    0.
  -0.35 -0.35  0.    0.  ]
 [ 0.    0.   -0.35 -0.35  0.    0.    0.35  0.35  0.    0.    0.35 -0.35
   0.    0.   -0.35  0.35]
 [ 0.35  0.35  0.    0.   -0.35 -0.35  0.    0.    0.35 -0.35  0.    0.
  -0.35  0.35  0.    0.  ]
 [ 0.    0.    0.35 -0.35  0.    0.    0.35 -0.35  0.    0.   -0.35 -0.35
   0.    0.   -0.35 -0.35]
 [ 0.35  0.35  0.    0.   -0.35 -0.35  0.    0.   -0.35  0.35  0.    0.
   0.35 -0.35  0.    0.  ]
 [ 0.    0.   -0.35  0.35  0.    0.   -0.35  0.35  0.    0.   -0.35 -0.35
   0.    0.   -0.35 -0.35]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate rx_h q0 { rx(pi/2) q0; h q0; }
gate h_h q0 { h q0; h q0; }
gate swap_cx q0,q1,q2 { swap q0,q1; cx q0,q2; }
gate swap_cx_h_h_rx q0,q1,q2 { swap_cx q0,q1,q2; h_h q0; rx(pi/2) q1; }
gate swap_cx_h_h_rx_rx_h_cx q0,q1,q2 { swap_cx_h_h_rx q0,q1,q2; rx_h q2; cx q0,q2; }
qreg q[3];
swap_cx_h_h_rx_rx_h_cx q[0],q[1],q[2];
",3,0.5,[],0.00096786,19.0,148.6284161,02cac6a7a74637182fde9909f501fe63926a3eb3289464a330dbe0da8e5b51ea
"[[ 0.61  0.    0.    0.    0.61  0.    0.    0.    0.35  0.    0.    0.
  -0.35  0.    0.    0.  ]
 [ 0.    0.35  0.    0.    0.    0.35  0.    0.    0.    0.61  0.    0.
   0.   -0.61  0.    0.  ]
 [ 0.    0.    0.35  0.    0.    0.    0.35  0.    0.    0.    0.61  0.
   0.    0.   -0.61  0.  ]
 [ 0.    0.    0.    0.61  0.    0.    0.    0.61  0.    0.    0.    0.35
   0.    0.    0.   -0.35]
 [ 0.61  0.    0.    0.   -0.61  0.    0.    0.    0.35  0.    0.    0.
   0.35  0.    0.    0.  ]
 [ 0.    0.35  0.    0.    0.   -0.35  0.    0.    0.    0.61  0.    0.
   0.    0.61  0.    0.  ]
 [ 0.    0.    0.35  0.    0.    0.   -0.35  0.    0.    0.    0.61  0.
   0.    0.    0.61  0.  ]
 [ 0.    0.    0.    0.61  0.    0.    0.   -0.61  0.    0.    0.    0.35
   0.    0.    0.    0.35]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate h_rx q0 { h q0; rx(-pi/2) q0; }
gate cx_cx q0,q1,q2 { cx q0,q1; cx q1,q2; }
gate cx_cx_rz_cx_cx q0,q1,q2 { cx_cx q0,q1,q2; rz(0.53166263) q2; cx q1,q2; cx q0,q1; }
gate cx_cx_rz_cx_cx_h_rx q0,q1,q2 { cx_cx_rz_cx_cx q0,q1,q2; h_rx q2; }
qreg q[3];
cx_cx_rz_cx_cx_h_rx q[0],q[1],q[2];
",3,0.5,[],0.00099957,25.0,153.7868381,f0adb41013614c6e6f1c9cddfbacc494f7dd7ae9c944685ea81985fd4436b305
"[[ 0.5  0.5  0.   0.   0.   0.   0.   0.  -0.5 -0.5  0.   0.   0.   0.
   0.   0. ]
 [ 0.5 -0.5  0.   0.   0.   0.   0.   0.   0.5 -0.5  0.   0.   0.   0.
   0.   0. ]
 [ 0.   0.   0.5 -0.5  0.   0.   0.   0.   0.   0.   0.5 -0.5  0.   0.
   0.   0. ]
 [ 0.   0.   0.5  0.5  0.   0.   0.   0.   0.   0.  -0.5 -0.5  0.   0.
   0.   0. ]
 [ 0.   0.   0.   0.   0.   0.   0.5  0.5  0.   0.   0.   0.   0.   0.
  -0.5 -0.5]
 [ 0.   0.   0.   0.   0.   0.   0.5 -0.5  0.   0.   0.   0.   0.   0.
   0.5 -0.5]
 [ 0.   0.   0.   0.   0.5 -0.5  0.   0.   0.   0.   0.   0.   0.5 -0.5
   0.   0. ]
 [ 0.   0.   0.   0.   0.5  0.5  0.   0.   0.   0.   0.   0.  -0.5 -0.5
   0.   0. ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate cx_swap q0,q1 { cx q0,q1; swap q0,q1; }
gate swap_h q0,q1 { swap q0,q1; h q1; }
gate rx_swap_h q0,q1 { rx(pi/2) q0; swap_h q0,q1; }
gate rx_swap_h_cx q0,q1,q2 { rx_swap_h q0,q1; cx q2,q0; }
gate rx_swap_h_cx_cx_swap q0,q1,q2 { rx_swap_h_cx q0,q1,q2; cx_swap q0,q1; }
qreg q[3];
rx_swap_h_cx_cx_swap q[0],q[1],q[2];
",3,0.5,[],0.000998139,17.5,166.2723725,296f1a4812a1bf66b6dbbe5da5c88ad49a41add7163e3948c0f0d7111f8c0337
"[[ 0.25  0.25  0.25 -0.25  0.25 -0.25  0.25  0.25  0.25 -0.25 -0.25 -0.25
  -0.25 -0.25  0.25 -0.25]
 [ 0.25 -0.25  0.25  0.25  0.25  0.25  0.25 -0.25  0.25  0.25 -0.25  0.25
  -0.25  0.25  0.25  0.25]
 [-0.25  0.25  0.25  0.25 -0.25 -0.25  0.25 -0.25  0.25  0.25  0.25 -0.25
  -0.25  0.25 -0.25 -0.25]
 [-0.25 -0.25  0.25 -0.25 -0.25  0.25  0.25  0.25  0.25 -0.25  0.25  0.25
  -0.25 -0.25 -0.25  0.25]
 [ 0.25  0.25 -0.25  0.25 -0.25  0.25  0.25  0.25  0.25 -0.25  0.25  0.25
   0.25  0.25  0.25 -0.25]
 [ 0.25 -0.25 -0.25 -0.25 -0.25 -0.25  0.25 -0.25  0.25  0.25  0.25 -0.25
   0.25 -0.25  0.25  0.25]
 [-0.25  0.25 -0.25 -0.25  0.25  0.25  0.25 -0.25  0.25  0.25 -0.25  0.25
   0.25 -0.25 -0.25 -0.25]
 [-0.25 -0.25 -0.25  0.25  0.25 -0.25  0.25  0.25  0.25 -0.25 -0.25 -0.25
   0.25  0.25 -0.25  0.25]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate h_rx q0 { h q0; rx(-pi/2) q0; }
gate h_rx_cx q0,q1 { h_rx q0; cx q1,q0; }
gate cx_rx_h q0,q1 { cx q0,q1; rx(pi/2) q0; h q0; }
gate cx_rx_h_h_rx_cx_swap q0,q1,q2 { cx_rx_h q0,q1; h_rx_cx q1,q0; swap q0,q2; }
gate swap_h_rx q0,q1 { swap q0,q1; h q1; rx(-pi/2) q1; }
gate swap_h_rx_cx_rx_h_h_rx_cx_swap q0,q1,q2 { swap_h_rx q0,q1; cx_rx_h_h_rx_cx_swap q0,q2,q1; }
qreg q[3];
swap_h_rx_cx_rx_h_h_rx_cx_swap q[0],q[1],q[2];
",3,0.5,[],0.000997961,16.0,130.3417652,67c75f2bf4ffdec17226f0e8a42e8fd76970c946257461eb666a512a57ef62e5
"[[ 0.09 -0.35  0.    0.34 -0.09  0.35  0.    0.34  0.    0.34 -0.09  0.35
   0.    0.34  0.09 -0.35]
 [ 0.    0.34  0.09 -0.35  0.    0.34 -0.09  0.35 -0.09  0.35  0.    0.34
   0.09 -0.35  0.    0.34]
 [-0.34  0.    0.35  0.09  0.34  0.    0.35  0.09  0.35  0.09  0.34  0.
   0.35  0.09 -0.34  0.  ]
 [ 0.35  0.09 -0.34  0.    0.35  0.09  0.34  0.    0.34  0.    0.35  0.09
  -0.34  0.    0.35  0.09]
 [ 0.   -0.34  0.09  0.35  0.   -0.34 -0.09 -0.35  0.09  0.35  0.    0.34
  -0.09 -0.35  0.    0.34]
 [ 0.09  0.35  0.   -0.34 -0.09 -0.35  0.   -0.34  0.    0.34  0.09  0.35
   0.    0.34 -0.09 -0.35]
 [-0.35  0.09  0.34  0.   -0.35  0.09 -0.34  0.    0.34  0.    0.35 -0.09
  -0.34  0.    0.35 -0.09]
 [ 0.34  0.   -0.35  0.09 -0.34  0.   -0.35  0.09  0.35 -0.09  0.34  0.
   0.35 -0.09 -0.34  0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate h_rx q0 { h q0; rx(-pi/2) q0; }
gate h_rx_cx_rz_cx_rx q0,q1 { h_rx q0; cx_rz_cx q0,q1; rx(-pi/2) q1; }
gate cx_rz q0,q1 { cx q0,q1; rz(0.26398786) q1; }
gate cx_rz_cx q0,q1 { cx_rz q0,q1; cx q0,q1; }
gate cx_rz_cx_h q0,q1 { cx_rz_cx q0,q1; h q1; }
gate cx_rz_cx_h_rx q0,q1 { cx_rz_cx_h q0,q1; rx(-pi/2) q1; }
gate swap_rx q0,q1 { swap q0,q1; rx(pi/2) q1; }
gate h_swap_rx q0,q1 { h q0; swap_rx q1,q0; }
gate h_swap_rx_cx_rz_cx_h_rx q0,q1,q2 { h_swap_rx q0,q1; cx_rz_cx_h_rx q2,q1; }
gate h_swap_rx_cx_rz_cx_h_rx_h_rx_cx_rz_cx_rx q0,q1,q2 { h_swap_rx_cx_rz_cx_h_rx q0,q1,q2; h_rx_cx_rz_cx_rx q2,q1; }
qreg q[3];
h_swap_rx_cx_rz_cx_h_rx_h_rx_cx_rz_cx_rx q[0],q[1],q[2];
",3,0.5,[],0.000998318,23.0,85.61948442,6d63cd29d05fe570c4afc1f0681c6bb93c9784590d4c24669504084a61e60ad4
"[[ 0.25 -0.25  0.25 -0.25  0.25 -0.25  0.25 -0.25 -0.25 -0.25 -0.25 -0.25
  -0.25 -0.25 -0.25 -0.25]
 [ 0.25 -0.25 -0.25  0.25 -0.25  0.25  0.25 -0.25  0.25  0.25 -0.25 -0.25
  -0.25 -0.25  0.25  0.25]
 [ 0.25  0.25  0.25  0.25  0.25  0.25  0.25  0.25 -0.25  0.25 -0.25  0.25
  -0.25  0.25 -0.25  0.25]
 [ 0.25  0.25 -0.25 -0.25 -0.25 -0.25  0.25  0.25  0.25 -0.25 -0.25  0.25
  -0.25  0.25  0.25 -0.25]
 [-0.25  0.25 -0.25  0.25  0.25 -0.25  0.25 -0.25  0.25  0.25  0.25  0.25
  -0.25 -0.25 -0.25 -0.25]
 [ 0.25 -0.25 -0.25  0.25  0.25 -0.25 -0.25  0.25  0.25  0.25 -0.25 -0.25
   0.25  0.25 -0.25 -0.25]
 [-0.25 -0.25 -0.25 -0.25  0.25  0.25  0.25  0.25  0.25 -0.25  0.25 -0.25
  -0.25  0.25 -0.25  0.25]
 [ 0.25  0.25 -0.25 -0.25  0.25  0.25 -0.25 -0.25  0.25 -0.25 -0.25  0.25
   0.25 -0.25 -0.25  0.25]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate swap_cx q0,q1,q2 { swap q0,q1; cx q0,q2; }
gate rx_h q0 { rx(pi/2) q0; h q0; }
gate rx_h_cx q0,q1 { rx_h q0; cx q0,q1; }
gate cx_rx_h q0,q1 { cx q0,q1; rx(pi/2) q1; h q1; }
gate cx_rx_h_rx_h_cx_swap_cx q0,q1,q2 { cx_rx_h q0,q1; rx_h_cx q0,q1; swap_cx q0,q1,q2; }
gate h_rx q0 { h q0; rx(-pi/2) q0; }
gate swap_h_rx_cx_rx_h_rx_h_cx_swap_cx q0,q1,q2 { swap q0,q1; h_rx q1; cx_rx_h_rx_h_cx_swap_cx q0,q2,q1; }
qreg q[3];
swap_h_rx_cx_rx_h_rx_h_cx_swap_cx q[0],q[1],q[2];
",3,0.5,[],0.000996113,18.5,168.404547,dbfd38f43116c037ec48da072360dc05e95fa8b01ae3707c694529886950e30f
"[[ 0.71  0.    0.    0.    0.71  0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.71  0.    0.    0.   -0.71  0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.71  0.    0.    0.    0.71  0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.71  0.    0.    0.   -0.71  0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.71  0.    0.    0.    0.71  0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.71  0.    0.    0.   -0.71  0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.71  0.    0.    0.    0.71  0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.71  0.    0.    0.   -0.71  0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate h_swap q0,q1 { h q0; swap q1,q0; }
gate cx_h_swap q0,q1,q2 { cx q0,q1; h_swap q2,q0; }
qreg q[3];
cx_h_swap q[0],q[1],q[2];
",3,0.5,[],0.000993967,22.0,119.1667612,9715f0e363a4e3a617eb0edb62c1136c4afda633d9e52ed8eaf10fbe714e0758
"[[ 0.5  0.5  0.   0.   0.   0.   0.   0.  -0.5 -0.5  0.   0.   0.   0.
   0.   0. ]
 [ 0.5 -0.5  0.   0.   0.   0.   0.   0.   0.5 -0.5  0.   0.   0.   0.
   0.   0. ]
 [ 0.   0.   0.5  0.5  0.   0.   0.   0.   0.   0.  -0.5 -0.5  0.   0.
   0.   0. ]
 [ 0.   0.   0.5 -0.5  0.   0.   0.   0.   0.   0.   0.5 -0.5  0.   0.
   0.   0. ]
 [ 0.   0.   0.   0.   0.5  0.5  0.   0.   0.   0.   0.   0.  -0.5 -0.5
   0.   0. ]
 [ 0.   0.   0.   0.   0.5 -0.5  0.   0.   0.   0.   0.   0.   0.5 -0.5
   0.   0. ]
 [ 0.   0.   0.   0.   0.   0.   0.5  0.5  0.   0.   0.   0.   0.   0.
  -0.5 -0.5]
 [ 0.   0.   0.   0.   0.   0.   0.5 -0.5  0.   0.   0.   0.   0.   0.
   0.5 -0.5]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate h_swap q0,q1 { h q0; swap q1,q0; }
gate cx_h_swap q0,q1,q2 { cx q0,q1; h_swap q2,q0; }
gate rx_rx q0 { rx(pi/2) q0; rx(-pi/2) q0; }
gate rx_swap q0,q1 { rx(pi/2) q0; swap q0,q1; }
gate rx_swap_cx q0,q1,q2 { rx_swap q0,q1; cx q0,q2; }
gate rx_swap_cx_rx_rx_cx_h_swap q0,q1,q2 { rx_swap_cx q0,q1,q2; rx_rx q0; cx_h_swap q0,q2,q1; }
qreg q[3];
rx_swap_cx_rx_rx_cx_h_swap q[0],q[1],q[2];
",3,0.5,[],0.000992,5.0,118.1328232,5efc9cb4a2003eb113c16dd5baee9882b48c75f966d4de16736c23c5c979edd0
"[[ 0.35  0.35  0.    0.    0.35 -0.35  0.    0.    0.35 -0.35  0.    0.
  -0.35 -0.35  0.    0.  ]
 [ 0.    0.    0.35 -0.35  0.    0.    0.35  0.35  0.    0.   -0.35 -0.35
   0.    0.    0.35 -0.35]
 [ 0.35  0.35  0.    0.   -0.35  0.35  0.    0.   -0.35  0.35  0.    0.
  -0.35 -0.35  0.    0.  ]
 [ 0.    0.   -0.35  0.35  0.    0.    0.35  0.35  0.    0.   -0.35 -0.35
   0.    0.   -0.35  0.35]
 [ 0.35  0.35  0.    0.   -0.35  0.35  0.    0.    0.35 -0.35  0.    0.
   0.35  0.35  0.    0.  ]
 [ 0.    0.   -0.35  0.35  0.    0.    0.35  0.35  0.    0.    0.35  0.35
   0.    0.    0.35 -0.35]
 [ 0.35  0.35  0.    0.    0.35 -0.35  0.    0.   -0.35  0.35  0.    0.
   0.35  0.35  0.    0.  ]
 [ 0.    0.    0.35 -0.35  0.    0.    0.35  0.35  0.    0.    0.35  0.35
   0.    0.   -0.35  0.35]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate h_rx q0 { h q0; rx(-pi/2) q0; }
gate rx_swap q0,q1 { rx(pi/2) q0; swap q0,q1; }
gate rx_swap_cx q0,q1,q2 { rx_swap q0,q1; cx q0,q2; }
gate rx_swap_cx_h_rx q0,q1,q2 { rx_swap_cx q0,q1,q2; h_rx q2; }
qreg q[3];
rx_swap_cx_h_rx q[0],q[1],q[2];
",3,0.5,[],0.000999212,17.5,175.8245628,4088682f925f17225a3060d01c40150adbe87a496e8b54ed0addd5816c87db78
"[[-0.44  0.    0.24  0.    0.24  0.    0.44  0.    0.24  0.   -0.44  0.
  -0.44  0.   -0.24  0.  ]
 [ 0.    0.44  0.    0.24  0.    0.24  0.   -0.44  0.    0.24  0.    0.44
   0.    0.44  0.   -0.24]
 [-0.44  0.   -0.24  0.    0.24  0.   -0.44  0.    0.24  0.    0.44  0.
  -0.44  0.    0.24  0.  ]
 [ 0.    0.44  0.   -0.24  0.    0.24  0.    0.44  0.    0.24  0.   -0.44
   0.    0.44  0.    0.24]
 [-0.44  0.    0.24  0.   -0.24  0.   -0.44  0.    0.24  0.   -0.44  0.
   0.44  0.    0.24  0.  ]
 [ 0.    0.44  0.    0.24  0.   -0.24  0.    0.44  0.    0.24  0.    0.44
   0.   -0.44  0.    0.24]
 [-0.44  0.   -0.24  0.   -0.24  0.    0.44  0.    0.24  0.    0.44  0.
   0.44  0.   -0.24  0.  ]
 [ 0.    0.44  0.   -0.24  0.   -0.24  0.   -0.44  0.    0.24  0.   -0.44
   0.   -0.44  0.   -0.24]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate h_rx q0 { h q0; rx(-pi/2) q0; }
gate cx_cx q0,q1,q2 { cx q0,q1; cx q1,q2; }
gate cx_cx_rz_cx_cx q0,q1,q2 { cx_cx q0,q1,q2; rz(-2.1444774) q2; cx q1,q2; cx q0,q1; }
gate cx_cx_rz_cx_cx_h_rx q0,q1,q2 { cx_cx_rz_cx_cx q0,q1,q2; h_rx q2; }
gate cx_cx_rz_cx_cx_h_rx_h_rx q0,q1,q2 { cx_cx_rz_cx_cx_h_rx q0,q1,q2; h_rx q1; }
qreg q[3];
cx_cx_rz_cx_cx_h_rx_h_rx q[0],q[1],q[2];
",3,0.5,[],0.000994444,18.0,157.2576032,c47a4090789305b8d0489582dce5697c0ce1021c5c6e2cd91d89b3b4ff9dd080
"[[ 0.16  0.   -0.47  0.    0.16  0.    0.47  0.    0.47  0.   -0.16  0.
  -0.47  0.   -0.16  0.  ]
 [ 0.    0.16  0.    0.47  0.    0.16  0.   -0.47  0.   -0.47  0.   -0.16
   0.    0.47  0.   -0.16]
 [ 0.16  0.    0.47  0.    0.16  0.   -0.47  0.    0.47  0.    0.16  0.
  -0.47  0.    0.16  0.  ]
 [ 0.    0.16  0.   -0.47  0.    0.16  0.    0.47  0.   -0.47  0.    0.16
   0.    0.47  0.    0.16]
 [-0.47  0.    0.16  0.   -0.47  0.   -0.16  0.    0.16  0.   -0.47  0.
  -0.16  0.   -0.47  0.  ]
 [ 0.    0.47  0.    0.16  0.    0.47  0.   -0.16  0.    0.16  0.    0.47
   0.   -0.16  0.    0.47]
 [-0.47  0.   -0.16  0.   -0.47  0.    0.16  0.    0.16  0.    0.47  0.
  -0.16  0.    0.47  0.  ]
 [ 0.    0.47  0.   -0.16  0.    0.47  0.    0.16  0.    0.16  0.   -0.47
   0.   -0.16  0.   -0.47]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate rx_h q0 { rx(pi/2) q0; h q0; }
gate h_rx q0 { h q0; rx(-pi/2) q0; }
gate cx_cx q0,q1,q2 { cx q0,q1; cx q1,q2; }
gate cx_cx_rz_cx_cx q0,q1,q2 { cx_cx q0,q1,q2; rz(-2.486725) q2; cx q1,q2; cx q0,q1; }
gate cx_cx_rz_cx_cx_h_rx q0,q1,q2 { cx_cx_rz_cx_cx q0,q1,q2; h_rx q1; }
gate cx_cx_rz_cx_cx_h_rx_rx_h q0,q1,q2 { cx_cx_rz_cx_cx_h_rx q0,q1,q2; rx_h q2; }
qreg q[3];
cx_cx_rz_cx_cx_h_rx_rx_h q[0],q[1],q[2];
",3,0.5,[],0.001150131,90.0,1274.065217,622d2de73f8500f34480ab18b5f037d9edad58e7374f2b54716995a3987b298e
